# 0 mm feed length
# Feed offset: 1.1258 mm

Phi[deg],Theta[deg],dB(GainTotal)
-2,116,-12.9482
0,116,-12.8564
2,116,-12.7985
4,116,-12.7811
6,116,-12.8073
8,116,-12.8763
10,116,-12.9843
12,116,-13.125
14,116,-13.2905
16,116,-13.4714
18,116,-13.6579
20,116,-13.8399
22,116,-14.0073
24,116,-14.1492
26,116,-14.2544
28,116,-14.3108
30,116,-14.3064
32,116,-14.2317
34,116,-14.0819
36,116,-13.859
38,116,-13.572
40,116,-13.2353
42,116,-12.8659
44,116,-12.4799
46,116,-12.0901
48,116,-11.7053
50,116,-11.33
52,116,-10.9652
54,116,-10.6101
56,116,-10.2627
58,116,-9.9216
60,116,-9.58619
62,116,-9.25737
64,116,-8.9372
66,116,-8.62854
68,116,-8.33456
70,116,-8.05822
72,116,-7.80201
74,116,-7.56777
76,116,-7.35673
78,116,-7.16961
80,116,-7.0068
82,116,-6.8685
84,116,-6.75491
86,116,-6.66627
88,116,-6.60293
90,116,-6.56532
-90,118,-7.22964
-88,118,-7.28761
-86,118,-7.34019
-84,118,-7.38632
-82,118,-7.42601
-80,118,-7.46034
-78,118,-7.49133
-76,118,-7.52166
-74,118,-7.55427
-72,118,-7.59196
-70,118,-7.6369
-68,118,-7.69034
-66,118,-7.75243
-64,118,-7.82221
-62,118,-7.89798
-60,118,-7.97774
-58,118,-8.05994
-56,118,-8.1441
-54,118,-8.23141
-52,118,-8.3249
-50,118,-8.4293
-48,118,-8.55051
-46,118,-8.69485
-44,118,-8.8682
-42,118,-9.07534
-40,118,-9.31927
-38,118,-9.60093
-36,118,-9.91899
-34,118,-10.2699
-32,118,-10.648
-30,118,-11.0458
-28,118,-11.4541
-26,118,-11.8626
-24,118,-12.2592
-22,118,-12.6309
-20,118,-12.9639
-18,118,-13.2442
-16,118,-13.4596
-14,118,-13.602
-12,118,-13.6695
-10,118,-13.6675
-8,118,-13.609
-6,118,-13.5114
-4,118,-13.3946
-2,118,-13.2772
0,118,-13.1752
2,118,-13.1004
4,118,-13.0605
6,118,-13.059
8,118,-13.0961
10,118,-13.169
12,118,-13.2727
14,118,-13.4011
16,118,-13.5471
18,118,-13.7039
20,118,-13.8645
22,118,-14.0217
24,118,-14.1677
26,118,-14.2926
28,118,-14.3848
30,118,-14.4307
32,118,-14.4169
34,118,-14.3331
36,118,-14.1748
38,118,-13.9457
40,118,-13.6567
42,118,-13.3234
44,118,-12.9624
46,118,-12.5887
48,118,-12.213
50,118,-11.8419
52,118,-11.4782
54,118,-11.122
56,118,-10.7722
58,118,-10.4276
60,118,-10.0877
62,118,-9.75334
64,118,-9.4265
66,118,-9.11
68,118,-8.80705
70,118,-8.52078
72,118,-8.25391
74,118,-8.00861
76,118,-7.78642
78,118,-7.5884
80,118,-7.41524
82,118,-7.26744
84,118,-7.1454
86,118,-7.04952
88,118,-6.98026
90,118,-6.93815
-90,120,-7.56087
-88,120,-7.61474
-86,120,-7.66389
-84,120,-7.70736
-82,120,-7.74525
-80,120,-7.77872
-78,120,-7.80988
-76,120,-7.84142
-74,120,-7.8763
-72,120,-7.91722
-70,120,-7.96624
-68,120,-8.0244
-66,120,-8.09154
-64,120,-8.16635
-62,120,-8.24665
-60,120,-8.32993
-58,120,-8.41407
-56,120,-8.49807
-54,120,-8.58268
-52,120,-8.67062
-50,120,-8.76646
-48,120,-8.87609
-46,120,-9.00593
-44,120,-9.16206
-42,120,-9.34951
-40,120,-9.5716
-38,120,-9.82968
-36,120,-10.123
-34,120,-10.4486
-32,120,-10.8021
-30,120,-11.1771
-28,120,-11.5661
-26,120,-11.9606
-24,120,-12.3508
-22,120,-12.7253
-20,120,-13.0718
-18,120,-13.3766
-16,120,-13.6264
-14,120,-13.8102
-12,120,-13.9217
-10,120,-13.9617
-8,120,-13.9383
-6,120,-13.8661
-4,120,-13.7634
-2,120,-13.6489
0,120,-13.5391
2,120,-13.4473
4,120,-13.3825
6,120,-13.3496
8,120,-13.3502
10,120,-13.383
12,120,-13.4449
14,120,-13.5316
16,120,-13.6388
18,120,-13.7619
20,120,-13.8968
22,120,-14.0388
24,120,-14.182
26,120,-14.3183
28,120,-14.4368
30,120,-14.5234
32,120,-14.5627
34,120,-14.5401
36,120,-14.4462
38,120,-14.2789
40,120,-14.0444
42,120,-13.7556
44,120,-13.4285
46,120,-13.0788
48,120,-12.7187
50,120,-12.3569
52,120,-11.9976
54,120,-11.6425
56,120,-11.2913
58,120,-10.9436
60,120,-10.5992
62,120,-10.2592
64,120,-9.92561
66,120,-9.60132
68,120,-9.28964
70,120,-8.99384
72,120,-8.71685
74,120,-8.46109
76,120,-8.22839
78,120,-8.0201
80,120,-7.8372
82,120,-7.68043
84,120,-7.55042
86,120,-7.44774
88,120,-7.373
90,120,-7.3268
-90,122,-7.89742
-88,122,-7.94654
-86,122,-7.99193
-84,122,-8.03271
-82,122,-8.06909
-80,122,-8.10231
-78,122,-8.13449
-76,122,-8.16831
-74,122,-8.20662
-72,122,-8.25197
-70,122,-8.30619
-68,122,-8.36999
-66,122,-8.44284
-64,122,-8.52296
-62,122,-8.60763
-60,122,-8.69379
-58,122,-8.77873
-56,122,-8.86095
-54,122,-8.94075
-52,122,-9.02059
-50,122,-9.10489
-48,122,-9.19955
-46,122,-9.31111
-44,122,-9.44587
-42,122,-9.60913
-40,122,-9.80459
-38,122,-10.0341
-36,122,-10.2976
-34,122,-10.5931
-32,122,-10.9172
-30,122,-11.2652
-28,122,-11.6316
-26,122,-12.0097
-24,122,-12.3919
-22,122,-12.7692
-20,122,-13.1308
-18,122,-13.464
-16,122,-13.7549
-14,122,-13.9897
-12,122,-14.1578
-10,122,-14.2537
-8,122,-14.2799
-6,122,-14.2461
-4,122,-14.1676
-2,122,-14.0625
0,122,-13.9482
2,122,-13.8397
4,122,-13.7479
6,122,-13.68
8,122,-13.6397
10,122,-13.6279
12,122,-13.6438
14,122,-13.6854
16,122,-13.7507
18,122,-13.8375
20,122,-13.9435
22,122,-14.0659
24,122,-14.2002
26,122,-14.3397
28,122,-14.4742
30,122,-14.5901
32,122,-14.671
34,122,-14.7005
36,122,-14.6654
38,122,-14.5588
40,122,-14.3822
42,122,-14.1446
44,122,-13.8597
46,122,-13.5426
48,122,-13.2062
50,122,-12.8603
52,122,-12.5109
54,122,-12.1607
56,122,-11.8108
58,122,-11.4617
60,122,-11.114
62,122,-10.769
64,122,-10.4293
66,122,-10.0979
68,122,-9.77836
70,122,-9.47408
72,122,-9.1882
74,122,-8.92333
76,122,-8.68156
78,122,-8.46446
80,122,-8.27324
82,122,-8.10887
84,122,-7.97215
86,122,-7.86383
88,122,-7.78464
90,122,-7.7353
-90,124,-8.24133
-88,124,-8.28543
-86,124,-8.32707
-84,124,-8.36549
-82,124,-8.40098
-80,124,-8.4348
-78,124,-8.46904
-76,124,-8.50626
-74,124,-8.54913
-72,124,-8.59992
-70,124,-8.66009
-68,124,-8.72993
-66,124,-8.80842
-64,124,-8.89324
-62,124,-8.98112
-60,124,-9.06843
-58,124,-9.15194
-56,124,-9.22972
-54,124,-9.30177
-52,124,-9.37035
-50,124,-9.43985
-48,124,-9.51624
-46,124,-9.60622
-44,124,-9.71632
-42,124,-9.85212
-40,124,-10.0177
-38,124,-10.2156
-36,124,-10.4463
-34,124,-10.7089
-32,124,-11.0013
-30,124,-11.3204
-28,124,-11.6623
-26,124,-12.0224
-24,124,-12.3955
-22,124,-12.7746
-20,124,-13.1509
-18,124,-13.5131
-16,124,-13.8473
-14,124,-14.1382
-12,124,-14.3707
-10,124,-14.5336
-8,124,-14.6218
-6,124,-14.6386
-4,124,-14.595
-2,124,-14.507
0,124,-14.3925
2,124,-14.2685
4,124,-14.1487
6,124,-14.0433
8,124,-13.9592
10,124,-13.9
12,124,-13.8676
14,124,-13.8626
16,124,-13.8849
18,124,-13.9342
20,124,-14.0096
22,124,-14.1093
24,124,-14.2297
26,124,-14.3648
28,124,-14.5052
30,124,-14.638
32,124,-14.7472
34,124,-14.8159
36,124,-14.8291
38,124,-14.7767
40,124,-14.656
42,124,-14.472
44,124,-14.2349
46,124,-13.9579
48,124,-13.6534
50,124,-13.3313
52,124,-12.9985
54,124,-12.659
56,124,-12.3152
58,124,-11.9683
60,124,-11.62
62,124,-11.2725
64,124,-10.9287
66,124,-10.5921
68,124,-10.2666
70,124,-9.95583
72,124,-9.66315
74,124,-9.39137
76,124,-9.14276
78,124,-8.9191
80,124,-8.72176
82,124,-8.55187
84,124,-8.41039
86,124,-8.29819
88,124,-8.2161
90,124,-8.16497
-90,126,-8.58817
-88,126,-8.62742
-86,126,-8.66575
-84,126,-8.7025
-82,126,-8.73799
-80,126,-8.77347
-78,126,-8.8109
-76,126,-8.85261
-74,126,-8.90096
-72,126,-8.9578
-70,126,-9.02411
-68,126,-9.09967
-66,126,-9.18288
-64,126,-9.27088
-62,126,-9.35985
-60,126,-9.4457
-58,126,-9.52484
-56,126,-9.59509
-54,126,-9.65633
-52,126,-9.71082
-50,126,-9.76304
-48,126,-9.81909
-46,126,-9.88585
-44,126,-9.97005
-42,126,-10.0776
-40,126,-10.2129
-38,126,-10.3789
-36,126,-10.5769
-34,126,-10.8071
-32,126,-11.0683
-30,126,-11.3589
-28,126,-11.6766
-26,126,-12.0187
-24,126,-12.3818
-22,126,-12.7609
-20,126,-13.1493
-18,126,-13.5372
-16,126,-13.9117
-14,126,-14.2568
-12,126,-14.5547
-10,126,-14.7885
-8,126,-14.946
-6,126,-15.0227
-4,126,-15.0231
-2,126,-14.96
0,126,-14.8507
2,126,-14.7142
4,126,-14.5676
6,126,-14.4251
8,126,-14.297
10,126,-14.1906
12,126,-14.1107
14,126,-14.0603
16,126,-14.041
18,126,-14.0539
20,126,-14.0987
22,126,-14.1742
24,126,-14.277
26,126,-14.4014
28,126,-14.5385
30,126,-14.6762
32,126,-14.7997
34,126,-14.8926
36,126,-14.9396
38,126,-14.9294
40,126,-14.8565
42,126,-14.7221
44,126,-14.5332
46,126,-14.2999
48,126,-14.0329
50,126,-13.7415
52,126,-13.4325
54,126,-13.1107
56,126,-12.7791
58,126,-12.4402
60,126,-12.0965
62,126,-11.7509
64,126,-11.407
66,126,-11.069
68,126,-10.7411
70,126,-10.4272
72,126,-10.131
74,126,-9.85559
76,126,-9.60331
78,126,-9.37615
80,126,-9.17563
82,126,-9.00297
84,126,-8.85925
86,126,-8.74541
88,126,-8.66238
90,126,-8.61105
-90,128,-8.92257
-88,128,-8.95751
-86,128,-8.99328
-84,128,-9.02931
-82,128,-9.06591
-80,128,-9.10418
-78,128,-9.14586
-76,128,-9.19294
-74,128,-9.24732
-72,128,-9.31032
-70,128,-9.38236
-68,128,-9.46261
-66,128,-9.54892
-64,128,-9.63792
-62,128,-9.72541
-60,128,-9.80704
-58,128,-9.87909
-56,128,-9.93943
-54,128,-9.98804
-52,128,-10.0274
-50,128,-10.0621
-48,128,-10.0984
-46,128,-10.1434
-44,128,-10.2039
-42,128,-10.2858
-40,128,-10.3939
-38,128,-10.5317
-36,128,-10.7009
-34,128,-10.9024
-32,128,-11.1362
-30,128,-11.4016
-28,128,-11.6978
-26,128,-12.0234
-24,128,-12.3763
-22,128,-12.7534
-20,128,-13.1496
-18,128,-13.5569
-16,128,-13.9638
-14,128,-14.3545
-12,128,-14.7099
-10,128,-15.0095
-8,128,-15.2348
-6,128,-15.3735
-4,128,-15.4228
-2,128,-15.3904
0,128,-15.2921
2,128,-15.1483
4,128,-14.9795
6,128,-14.8039
8,128,-14.6362
10,128,-14.4872
12,128,-14.3646
14,128,-14.2735
16,128,-14.217
18,128,-14.1969
20,128,-14.2132
22,128,-14.2646
24,128,-14.3477
26,128,-14.4566
28,128,-14.5828
30,128,-14.7149
32,128,-14.8391
34,128,-14.9405
36,128,-15.0048
38,128,-15.0204
40,128,-14.9809
42,128,-14.8852
44,128,-14.7374
46,128,-14.5446
48,128,-14.3153
50,128,-14.0573
52,128,-13.7769
54,128,-13.4785
56,128,-13.1658
58,128,-12.8418
60,128,-12.5094
62,128,-12.1723
64,128,-11.8348
66,128,-11.5014
68,128,-11.1766
70,128,-10.865
72,128,-10.5703
74,128,-10.2958
76,128,-10.0442
78,128,-9.81763
80,128,-9.61767
82,128,-9.44567
84,128,-9.30277
86,128,-9.18997
88,128,-9.10821
90,128,-9.0584
-90,130,-9.21503
-88,130,-9.24632
-86,130,-9.2804
-84,130,-9.3167
-82,130,-9.35544
-80,130,-9.3975
-78,130,-9.44426
-76,130,-9.49724
-74,130,-9.55777
-72,130,-9.62657
-70,130,-9.70343
-68,130,-9.78697
-66,130,-9.87457
-64,130,-9.96253
-62,130,-10.0465
-60,130,-10.1222
-58,130,-10.1862
-56,130,-10.2366
-54,130,-10.2737
-52,130,-10.3003
-50,130,-10.3212
-48,130,-10.3427
-46,130,-10.3716
-44,130,-10.4147
-42,130,-10.4781
-40,130,-10.5665
-38,130,-10.6836
-36,130,-10.8315
-34,130,-11.0118
-32,130,-11.225
-30,130,-11.4714
-28,130,-11.7509
-26,130,-12.0632
-24,130,-12.4071
-22,130,-12.7808
-20,130,-13.1803
-18,130,-13.5992
-16,130,-14.0271
-14,130,-14.4496
-12,130,-14.8473
-10,130,-15.1979
-8,130,-15.4787
-6,130,-15.6714
-4,130,-15.7663
-2,130,-15.7656
0,130,-15.6826
2,130,-15.5378
4,130,-15.3545
6,130,-15.1546
8,130,-14.9565
10,130,-14.7743
12,130,-14.6182
14,130,-14.495
16,130,-14.4088
18,130,-14.3617
20,130,-14.3537
22,130,-14.3831
24,130,-14.446
26,130,-14.5364
28,130,-14.6459
30,130,-14.7635
32,130,-14.8767
34,130,-14.9718
36,130,-15.0361
38,130,-15.059
40,130,-15.0343
42,130,-14.9599
44,130,-14.8382
46,130,-14.6745
48,130,-14.4751
50,130,-14.2463
52,130,-13.9932
54,130,-13.7201
56,130,-13.4302
58,130,-13.1265
60,130,-12.8123
62,130,-12.4913
64,130,-12.1679
66,130,-11.8469
68,130,-11.533
70,130,-11.2307
72,130,-10.9443
74,130,-10.6771
76,130,-10.432
78,130,-10.2111
80,130,-10.0165
82,130,-9.84928
84,130,-9.71082
86,130,-9.6021
88,130,-9.52405
90,130,-9.47753
-90,132,-9.42354
-88,132,-9.45165
-86,132,-9.48463
-84,132,-9.52189
-82,132,-9.56344
-80,132,-9.60987
-78,132,-9.66208
-76,132,-9.72103
-74,132,-9.78744
-72,132,-9.86139
-70,132,-9.94213
-68,132,-10.0278
-66,132,-10.1156
-64,132,-10.2018
-62,132,-10.2822
-60,132,-10.353
-58,132,-10.4112
-56,132,-10.4556
-54,132,-10.4868
-52,132,-10.5078
-50,132,-10.5234
-48,132,-10.5396
-46,132,-10.563
-44,132,-10.5999
-42,132,-10.6562
-40,132,-10.7364
-38,132,-10.8441
-36,132,-10.9819
-34,132,-11.1515
-32,132,-11.354
-30,132,-11.59
-28,132,-11.86
-26,132,-12.1641
-24,132,-12.5019
-22,132,-12.8719
-20,132,-13.2711
-18,132,-13.6938
-16,132,-14.1309
-14,132,-14.5686
-12,132,-14.9885
-10,132,-15.3679
-8,132,-15.6824
-6,132,-15.9103
-4,132,-16.0374
-2,132,-16.0618
0,132,-15.9939
2,132,-15.8534
4,132,-15.6649
6,132,-15.4526
8,132,-15.2374
10,132,-15.0356
12,132,-14.859
14,132,-14.7156
16,132,-14.61
18,132,-14.5442
20,132,-14.5181
22,132,-14.5294
24,132,-14.5737
26,132,-14.6446
28,132,-14.7335
30,132,-14.8301
32,132,-14.9224
34,132,-14.9982
36,132,-15.0464
38,132,-15.058
40,132,-15.0276
42,132,-14.9535
44,132,-14.8378
46,132,-14.6847
48,132,-14.4995
50,132,-14.2876
52,132,-14.0533
54,132,-13.8002
56,132,-13.5312
58,132,-13.249
60,132,-12.9565
62,132,-12.6571
64,132,-12.3548
66,132,-12.0539
68,132,-11.7588
70,132,-11.4741
72,132,-11.2037
74,132,-10.9511
76,132,-10.7192
78,132,-10.5103
80,132,-10.3263
82,132,-10.1687
84,132,-10.0387
86,132,-9.93739
88,132,-9.86561
90,132,-9.82416
-90,134,-9.50433
-88,134,-9.52919
-86,134,-9.56108
-84,134,-9.59931
-82,134,-9.64367
-80,134,-9.69436
-78,134,-9.75177
-76,134,-9.81631
-74,134,-9.88807
-72,134,-9.96663
-70,134,-10.0508
-68,134,-10.1386
-66,134,-10.2272
-64,134,-10.3131
-62,134,-10.3929
-60,134,-10.4633
-58,134,-10.5222
-56,134,-10.5687
-54,134,-10.6041
-52,134,-10.6311
-50,134,-10.6543
-48,134,-10.6791
-46,134,-10.7114
-44,134,-10.7569
-42,134,-10.8209
-40,134,-10.9077
-38,134,-11.0206
-36,134,-11.1622
-34,134,-11.3343
-32,134,-11.5382
-30,134,-11.7748
-28,134,-12.0446
-26,134,-12.3479
-24,134,-12.6842
-22,134,-13.0524
-20,134,-13.4493
-18,134,-13.8697
-16,134,-14.3046
-14,134,-14.7412
-12,134,-15.1616
-10,134,-15.5439
-8,134,-15.864
-6,134,-16.1
-4,134,-16.237
-2,134,-16.2713
0,134,-16.2118
2,134,-16.0771
4,134,-15.8914
6,134,-15.6789
8,134,-15.4612
10,134,-15.2553
12,134,-15.0733
14,134,-14.9236
16,134,-14.8107
18,134,-14.7365
20,134,-14.7003
22,134,-14.6992
24,134,-14.7283
26,134,-14.7807
28,134,-14.8476
30,134,-14.9188
32,134,-14.983
34,134,-15.0292
36,134,-15.0478
38,134,-15.0314
40,134,-14.9761
42,134,-14.8815
44,134,-14.7502
46,134,-14.5865
48,134,-14.3958
50,134,-14.1831
52,134,-13.9527
54,134,-13.7079
56,134,-13.4513
58,134,-13.1854
60,134,-12.9124
62,134,-12.635
64,134,-12.3563
66,134,-12.0798
68,134,-11.8092
70,134,-11.5482
72,134,-11.3003
74,134,-11.0688
76,134,-10.8562
78,134,-10.665
80,134,-10.4969
82,134,-10.3535
84,134,-10.2359
86,134,-10.1451
88,134,-10.082
90,134,-10.0472
-90,136,-9.43098
-88,136,-9.45199
-86,136,-9.48211
-84,136,-9.52059
-82,136,-9.56697
-80,136,-9.62109
-78,136,-9.68288
-76,136,-9.75224
-74,136,-9.8288
-72,136,-9.91179
-70,136,-9.99985
-68,136,-10.091
-66,136,-10.1828
-64,136,-10.2725
-62,136,-10.3572
-60,136,-10.4346
-58,136,-10.5032
-56,136,-10.5629
-54,136,-10.6147
-52,136,-10.6615
-50,136,-10.7069
-48,136,-10.7558
-46,136,-10.8129
-44,136,-10.8834
-42,136,-10.9715
-40,136,-11.0812
-38,136,-11.2154
-36,136,-11.3765
-34,136,-11.5662
-32,136,-11.7857
-30,136,-12.0356
-28,136,-12.3165
-26,136,-12.6282
-24,136,-12.97
-22,136,-13.34
-20,136,-13.7347
-18,136,-14.1482
-16,136,-14.5715
-14,136,-14.9916
-12,136,-15.3911
-10,136,-15.7496
-8,136,-16.0453
-6,136,-16.259
-4,136,-16.3783
-2,136,-16.4015
0,136,-16.3378
2,136,-16.2051
4,136,-16.0258
6,136,-15.8225
8,136,-15.615
10,136,-15.4193
12,136,-15.2467
14,136,-15.1047
16,136,-14.9973
18,136,-14.9258
20,136,-14.8887
22,136,-14.8827
24,136,-14.9019
26,136,-14.939
28,136,-14.9848
30,136,-15.029
32,136,-15.0609
34,136,-15.0705
36,136,-15.0495
38,136,-14.9925
40,136,-14.8973
42,136,-14.7652
44,136,-14.6
46,136,-14.407
48,136,-14.1923
50,136,-13.9612
52,136,-13.7184
54,136,-13.4674
56,136,-13.2109
58,136,-12.951
60,136,-12.6896
62,136,-12.4285
64,136,-12.17
66,136,-11.9163
68,136,-11.6702
70,136,-11.4343
72,136,-11.2113
74,136,-11.0038
76,136,-10.8139
78,136,-10.6437
80,136,-10.4947
82,136,-10.3684
84,136,-10.2657
86,136,-10.1876
88,136,-10.1348
90,136,-10.1079
-90,138,-9.21186
-88,138,-9.22819
-86,138,-9.25555
-84,138,-9.2931
-82,138,-9.34024
-80,138,-9.39649
-78,138,-9.46148
-76,138,-9.53473
-74,138,-9.61561
-72,138,-9.70319
-70,138,-9.79615
-68,138,-9.89281
-66,138,-9.99121
-64,138,-10.0893
-62,138,-10.185
-60,138,-10.2769
-58,138,-10.3641
-56,138,-10.4468
-54,138,-10.5262
-52,138,-10.6046
-50,138,-10.6851
-48,138,-10.7714
-46,138,-10.8675
-44,138,-10.9775
-42,138,-11.1049
-40,138,-11.2529
-38,138,-11.424
-36,138,-11.6202
-34,138,-11.8429
-32,138,-12.0927
-30,138,-12.37
-28,138,-12.6746
-26,138,-13.0056
-24,138,-13.3612
-22,138,-13.7383
-20,138,-14.1323
-18,138,-14.5359
-16,138,-14.9388
-14,138,-15.3277
-12,138,-15.6859
-10,138,-15.995
-8,138,-16.2371
-6,138,-16.3986
-4,138,-16.473
-2,138,-16.463
0,138,-16.38
2,138,-16.2416
4,138,-16.0679
6,138,-15.8783
8,138,-15.6896
10,138,-15.5149
12,138,-15.3636
14,138,-15.2416
16,138,-15.1516
18,138,-15.0938
20,138,-15.0659
22,138,-15.0634
24,138,-15.08
26,138,-15.1072
28,138,-15.1355
30,138,-15.1544
32,138,-15.1535
34,138,-15.1236
36,138,-15.0581
38,138,-14.9533
40,138,-14.8093
42,138,-14.6291
44,138,-14.4184
46,138,-14.1838
48,138,-13.9323
50,138,-13.67
52,138,-13.4022
54,138,-13.1327
56,138,-12.8645
58,138,-12.5995
60,138,-12.3394
62,138,-12.0854
64,138,-11.8389
66,138,-11.6013
68,138,-11.3742
70,138,-11.1592
72,138,-10.9582
74,138,-10.7726
76,138,-10.6042
78,138,-10.4544
80,138,-10.3243
82,138,-10.2151
84,138,-10.1276
86,138,-10.0625
88,138,-10.0203
90,138,-10.0014
-90,140,-8.89185
-88,140,-8.90295
-86,140,-8.92669
-84,140,-8.96222
-82,140,-9.00883
-80,140,-9.06591
-78,140,-9.13285
-76,140,-9.20904
-74,140,-9.29372
-72,140,-9.38596
-70,140,-9.48465
-68,140,-9.58847
-66,140,-9.69602
-64,140,-9.80589
-62,140,-9.91686
-60,140,-10.0281
-58,140,-10.1393
-56,140,-10.251
-54,140,-10.3642
-52,140,-10.4809
-50,140,-10.6037
-48,140,-10.7354
-46,140,-10.8792
-44,140,-11.0382
-42,140,-11.2153
-40,140,-11.413
-38,140,-11.6332
-36,140,-11.8774
-34,140,-12.1461
-32,140,-12.4397
-30,140,-12.7573
-28,140,-13.0978
-26,140,-13.4587
-24,140,-13.8365
-22,140,-14.2262
-20,140,-14.6206
-18,140,-15.0104
-16,140,-15.3837
-14,140,-15.7262
-12,140,-16.0227
-10,140,-16.2584
-8,140,-16.4216
-6,140,-16.5065
-4,140,-16.5145
-2,140,-16.4543
0,140,-16.34
2,140,-16.1887
4,140,-16.0178
6,140,-15.8429
8,140,-15.677
10,140,-15.5298
12,140,-15.4079
14,140,-15.3148
16,140,-15.2518
18,140,-15.2175
20,140,-15.2084
22,140,-15.2189
24,140,-15.2414
26,140,-15.2666
28,140,-15.2842
30,140,-15.2832
32,140,-15.2535
34,140,-15.1867
36,140,-15.0777
38,140,-14.9248
40,140,-14.7302
42,140,-14.4993
44,140,-14.2394
46,140,-13.9587
48,140,-13.6651
50,140,-13.3658
52,140,-13.0664
54,140,-12.7712
56,140,-12.4833
58,140,-12.2047
60,140,-11.9369
62,140,-11.6808
64,140,-11.4372
66,140,-11.2069
68,140,-10.9905
70,140,-10.7889
72,140,-10.603
74,140,-10.4336
76,140,-10.2817
78,140,-10.148
80,140,-10.0335
82,140,-9.9386
84,140,-9.86401
86,140,-9.81015
88,140,-9.77734
90,140,-9.76581
-90,142,-8.53727
-88,142,-8.54309
-86,142,-8.56279
-84,142,-8.59557
-82,142,-8.64069
-80,142,-8.69747
-78,142,-8.76526
-76,142,-8.84338
-74,142,-8.93108
-72,142,-9.02757
-70,142,-9.13194
-68,142,-9.24327
-66,142,-9.36062
-64,142,-9.48317
-62,142,-9.61029
-60,142,-9.74169
-58,142,-9.87753
-56,142,-10.0184
-54,142,-10.1656
-52,142,-10.3207
-50,142,-10.4859
-48,142,-10.6635
-46,142,-10.8561
-44,142,-11.0661
-42,142,-11.2959
-40,142,-11.5472
-38,142,-11.8216
-36,142,-12.1197
-34,142,-12.4415
-32,142,-12.7862
-30,142,-13.152
-28,142,-13.5357
-26,142,-13.9328
-24,142,-14.3372
-22,142,-14.7407
-20,142,-15.1329
-18,142,-15.5016
-16,142,-15.8329
-14,142,-16.1128
-12,142,-16.3288
-10,142,-16.4722
-8,142,-16.5399
-6,142,-16.5355
-4,142,-16.4684
-2,142,-16.3525
0,142,-16.2037
2,142,-16.0379
4,142,-15.8693
6,142,-15.7099
8,142,-15.5686
10,142,-15.4519
12,142,-15.3636
14,142,-15.305
16,142,-15.2756
18,142,-15.2724
20,142,-15.2905
22,142,-15.323
24,142,-15.3611
26,142,-15.3942
28,142,-15.4111
30,142,-15.4001
32,142,-15.351
34,142,-15.2561
36,142,-15.1114
38,142,-14.9174
40,142,-14.6782
42,142,-14.4014
44,142,-14.0961
46,142,-13.7721
48,142,-13.4382
50,142,-13.1023
52,142,-12.7705
54,142,-12.4475
56,142,-12.1365
58,142,-11.8397
60,142,-11.5585
62,142,-11.2937
64,142,-11.0456
66,142,-10.8146
68,142,-10.6009
70,142,-10.4047
72,142,-10.2263
74,142,-10.0659
76,142,-9.92387
78,142,-9.80056
80,142,-9.69628
82,142,-9.61133
84,142,-9.54596
86,142,-9.50036
88,142,-9.47468
90,142,-9.46898
-90,144,-8.21662
-88,144,-8.21755
-86,144,-8.2332
-84,144,-8.26285
-82,144,-8.30581
-80,144,-8.3614
-78,144,-8.42897
-76,144,-8.50787
-74,144,-8.59743
-72,144,-8.69699
-70,144,-8.80588
-68,144,-8.92345
-66,144,-9.04917
-64,144,-9.18261
-62,144,-9.3236
-60,144,-9.47222
-58,144,-9.62893
-56,144,-9.79455
-54,144,-9.97031
-52,144,-10.1578
-50,144,-10.3588
-48,144,-10.5756
-46,144,-10.8101
-44,144,-11.0644
-42,144,-11.3403
-40,144,-11.6394
-38,144,-11.9624
-36,144,-12.3095
-34,144,-12.6799
-32,144,-13.0717
-30,144,-13.4813
-28,144,-13.9037
-26,144,-14.3315
-24,144,-14.7554
-22,144,-15.1634
-20,144,-15.5415
-18,144,-15.8748
-16,144,-16.1488
-14,144,-16.3517
-12,144,-16.4764
-10,144,-16.5226
-8,144,-16.4965
-6,144,-16.4099
-4,144,-16.2782
-2,144,-16.1178
0,144,-15.9443
2,144,-15.7715
4,144,-15.6105
6,144,-15.4698
8,144,-15.3554
10,144,-15.271
12,144,-15.2181
14,144,-15.1966
16,144,-15.2042
18,144,-15.2368
20,144,-15.2884
22,144,-15.3509
24,144,-15.4142
26,144,-15.4667
28,144,-15.4958
30,144,-15.4889
32,144,-15.4354
34,144,-15.3276
36,144,-15.1623
38,144,-14.9413
40,144,-14.6707
42,144,-14.3597
44,144,-14.0192
46,144,-13.6602
48,144,-13.2927
50,144,-12.9253
52,144,-12.5645
54,144,-12.2156
56,144,-11.8819
58,144,-11.5658
60,144,-11.2686
62,144,-10.9912
64,144,-10.7339
66,144,-10.4967
68,144,-10.2794
70,144,-10.0821
72,144,-9.90461
74,144,-9.74673
76,144,-9.60843
78,144,-9.48968
80,144,-9.39046
82,144,-9.31077
84,144,-9.2506
86,144,-9.20993
88,144,-9.18874
90,144,-9.18698
-90,146,-7.98889
-88,146,-7.98552
-86,146,-7.99732
-84,146,-8.02365
-82,146,-8.06387
-80,146,-8.11738
-78,146,-8.18356
-76,146,-8.26181
-74,146,-8.35156
-72,146,-8.45226
-70,146,-8.5634
-68,146,-8.68458
-66,146,-8.81549
-64,146,-8.956
-62,146,-9.10618
-60,146,-9.26638
-58,146,-9.4372
-56,146,-9.61959
