# 20240820
# TI IWR6843AOPEVM
# Copper corner reflector
# Cory roof
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
0.000000,-48.590382,(54355-126840j),(59330+155163j),(54664-124142j),(62502+183932j),(123849+51037j),(-149288+68708j),(121685+38962j),(-179549+73360j),(133370+43525j),(-144272+82399j),(130310+40846j),(-187916+75400j)
0.000000,-48.590382,(-63369-127676j),(157951+58924j),(-61731-122106j),(183907+67318j),(122737-63563j),(-46582+160916j),(111868-71277j),(-62500+189131j),(124180-77179j),(-32730+173419j),(116686-73594j),(-62720+193439j)
0.000000,-48.590382,(-102239-101113j),(169574+4091j),(-98949-95204j),(197149+1529j),(97529-100688j),(7673+169129j),(83675-104512j),(2338+201050j),(96460-116333j),(23433+180009j),(88656-107592j),(4695+204680j)
0.000000,-48.590382,(-126456-71927j),(164533-40070j),(-121724-65280j),(190510-52663j),(68740-123836j),(51700+162704j),(55613-125503j),(55093+195575j),(66645-142166j),(68432+174024j),(58727-127409j),(58369+197703j)
0.000000,-48.590382,(-145157+13139j),(111274-127322j),(-137664+17965j),(124006-155411j),(-14685-142361j),(136967+103812j),(-25933-137834j),(157564+130204j),(-22093-160057j),(155596+111322j),(-24190-137781j),(163373+129540j)
0.000000,-48.590382,(-111447+94036j),(16542-166340j),(-102209+96627j),(9936-200434j),(-96230-109690j),(174048+5033j),(-101208-101117j),(204943+17264j),(-108497-123400j),(193830+6794j),(-101896-99794j),(211582+10458j)
0.000000,-48.590382,(-85008+117420j),(-24741-162737j),(-76668+119288j),(-39058-196768j),(-120956-84524j),(172735-36182j),(-122169-75524j),(203301-32709j),(-134109-96649j),(191691-36877j),(-123573-74192j),(209988-40151j)
0.000000,-48.590382,(-35072+141057j),(-83649-142085j),(-26975+140501j),(-111697-167417j),(-145440-33770j),(147334-98067j),(-141843-27218j),(177051-104929j),(-161365-43576j),(166902-102412j),(-143605-23968j),(182233-115879j)
0.000000,-48.590382,(34324+140075j),(-137719-83583j),(40011+138793j),(-174368-97044j),(-146894+37424j),(87706-156552j),(-138958+39566j),(108440-173782j),(-164437+30806j),(106394-163011j),(-142937+44190j),(113221-188907j)
0.000000,-48.590382,(45134+138056j),(-143307-72770j),(49504+135583j),(-183398-83253j),(-145732+46416j),(77613-163293j),(-137080+48122j),(96668-181249j),(-163282+41048j),(96129-169342j),(-140746+53868j),(100874-196957j)
0.000000,-48.590382,(84388+117061j),(-157362-22833j),(87101+114621j),(-198662-24269j),(-125812+88877j),(25535-180317j),(-116747+86262j),(36121-203588j),(-145148+86554j),(43465-188422j),(-120707+92601j),(39373-219348j)
0.000000,-48.590382,(136294+43503j),(-137813+75565j),(136613+42839j),(-171937+97611j),(-52207+147154j),(-83903-162452j),(-44987+137391j),(-90250-185608j),(-71917+153451j),(-69921-177675j),(-49086+146610j),(-92016-204893j)
0.000000,-48.590382,(141578+20380j),(-120983+97648j),(141665+19856j),(-153822+125391j),(-28945+156070j),(-109590-149755j),(-22522+143591j),(-119793-168164j),(-47588+162714j),(-96276-164462j),(-27256+153962j),(-123403-188787j)
0.000000,-48.590382,(130396-56850j),(-49939+147273j),(130113-53138j),(-65217+183346j),(52906+150836j),(-170623-75842j),(53124+136572j),(-190724-84859j),(36733+163016j),(-160892-92650j),(51122+148045j),(-199659-103129j)
0.000000,-45.951382,(124352-71018j),(-32247+152676j),(124257-64851j),(-44462+188623j),(66633+147616j),(-177288-60377j),(65180+132428j),(-199654-67191j),(49823+159215j),(-167179-77007j),(62501+144425j),(-207752-86125j)
0.000000,-45.951382,(75528-119867j),(45956+149251j),(79066-113437j),(50625+183793j),(127952+103999j),(-185200+23970j),(117724+89747j),(-209121+32228j),(113834+119083j),(-180839+7746j),(118970+103876j),(-222525+14831j)
0.000000,-45.951382,(-67890-127401j),(155299+33877j),(-57013-121191j),(184943+42925j),(160273-50980j),(-80464+168426j),(138332-52977j),(-82407+198537j),(156115-34167j),(-82703+155524j),(150929-39818j),(-105561+192074j)
0.000000,-45.951382,(-138227-42664j),(134881-87084j),(-125040-44211j),(160402-103414j),(84936-144891j),(54022+174256j),(64566-134122j),(78753+202992j),(88966-132610j),(48195+168212j),(84683-128327j),(54306+207844j)
0.000000,-45.951382,(-137989-45131j),(137171-85563j),(-124239-46703j),(162462-100580j),(88835-142136j),(50280+175293j),(69332-132583j),(71526+206056j),(93197-129296j),(43400+168795j),(88057-124964j),(48196+208655j)
0.000000,-45.951382,(-145268-15295j),(115603-113384j),(-131592-19197j),(137734-134746j),(59132-156845j),(84531+160513j),(41295-144562j),(112361+187779j),(65247-145683j),(77384+155040j),(61394-138432j),(89403+193311j)
0.000000,-45.951382,(-145964+10112j),(94124-132674j),(-132011+3950j),(111771-157787j),(34525-163763j),(109464+143264j),(19482-149777j),(141001+168143j),(41861-152658j),(101119+140536j),(40321-144067j),(117970+175787j)
0.000000,-45.951382,(-119116+86974j),(7945-162718j),(-108961+75073j),(8489-194804j),(-55710-156766j),(167761+62605j),(-61997-139642j),(210340+70194j),(-45543-150770j),(160844+63926j),(-39719-141878j),(190857+84524j)
0.000000,-45.951382,(-114420+95055j),(-1287-163286j),(-104116+81208j),(-4007-196446j),(-63879-154585j),(170502+53420j),(-69147-137507j),(214081+59787j),(-53365-148039j),(164676+55074j),(-47006-139231j),(195699+73378j)
0.000000,-43.432541,(-73285+129416j),(-59708-152298j),(-67443+114162j),(-75190-182737j),(-113481-123000j),(177430-9950j),(-111872-106498j),(222011-16818j),(-102379-119187j),(173387-6090j),(-90800-113092j),(207787+1092j)
0.000000,-43.432541,(-46266+141403j),(-88690-137328j),(-44152+124632j),(-110617-163975j),(-133422-99180j),(170933-44153j),(-130348-84664j),(215289-58926j),(-122139-98687j),(168514-38216j),(-110529-94629j),(203583-39815j)
0.000000,-43.432541,(-16690+147927j),(-114765-115616j),(-16951+131165j),(-143623-137749j),(-150003-70428j),(157577-78547j),(-143697-57225j),(198505-100383j),(-139750-70785j),(157157-71809j),(-125725-70007j),(189903-80359j)
0.000000,-43.432541,(17547+148145j),(-138164-85964j),(15351+131515j),(-172441-101346j),(-162840-33725j),(134434-113474j),(-153740-23607j),(170706-143327j),(-152904-36311j),(136503-106952j),(-137984-39585j),(165464-122766j)
0.000000,-43.432541,(1624+149550j),(-128451-100402j),(-525+131898j),(-159671-119934j),(-158203-52491j),(146619-99133j),(-149949-40865j),(186594-123309j),(-148063-54229j),(147720-90561j),(-132651-55314j),(178749-103086j)
0.000000,-43.432541,(72058+130755j),(-159293-27016j),(63220+116368j),(-198523-28282j),(-163740+27782j),(83210-156563j),(-151145+33655j),(106875-195516j),(-156310+21502j),(87862-149005j),(-140633+13066j),(107128-174718j)
0.000000,-43.432541,(68220+132536j),(-159432-30664j),(60282+118362j),(-198508-34665j),(-164736+23006j),(87341-154328j),(-152391+28715j),(112605-192505j),(-157141+17314j),(91744-146846j),(-140805+8447j),(111822-171767j)
0.000000,-43.432541,(55953+138630j),(-155861-45091j),(48400+122852j),(-194345-52383j),(-167014+7147j),(101644-145825j),(-154931+12969j),(130775-181825j),(-157716+1666j),(105088-135965j),(-141411-5805j),(128398-160009j)
0.000000,-43.432541,(120658+87323j),(-154236+45714j),(109013+77222j),(-194507+61572j),(-136840+94599j),(7195-177267j),(-123883+92879j),(14045-223072j),(-133423+86442j),(15475-171174j),(-120099+70859j),(20926-205255j)
0.000000,-43.432541,(117820+90894j),(-154944+41137j),(105935+81849j),(-195735+53816j),(-140709+89176j),(13965-177195j),(-127997+88495j),(22229-222108j),(-137120+81714j),(21974-171545j),(-122409+66127j),(28236-204178j)
0.000000,-43.432541,(112507+97777j),(-157682+31758j),(101416+86954j),(-198303+44460j),(-146860+81146j),(24589-176933j),(-133707+80558j),(36628-220755j),(-141096+72254j),(32932-168770j),(-126949+58254j),(41040-201959j)
0.000000,-43.432541,(144231+32104j),(-121639+103585j),(131240+28383j),(-155354+133708j),(-91116+138909j),(-63084-167212j),(-81396+132668j),(-71106-211520j),(-91641+130732j),(-51076-165116j),(-81852+110443j),(-60434-197432j)
0.000000,-43.432541,(144822+33319j),(-122759+103579j),(130270+29310j),(-156108+132019j),(-93298+138483j),(-60282-167449j),(-83519+131417j),(-68736-212566j),(-92144+128052j),(-49756-165315j),(-84353+108550j),(-57940-197977j)
0.000000,-43.432541,(145196-30397j),(-68013+144966j),(132313-28384j),(-87064+187133j),(-27563+163912j),(-125294-126825j),(-22306+153436j),(-150057-165467j),(-31415+155391j),(-113501-128995j),(-29470+133739j),(-136108-155857j)
0.000000,-43.432541,(144516-31702j),(-65464+144965j),(132490-30323j),(-85771+188270j),(-26280+164482j),(-126163-126326j),(-20520+153586j),(-152460-164181j),(-30367+155851j),(-114613-128130j),(-28431+133683j),(-137332-154863j)
0.000000,-43.432541,(132237-67090j),(-26614+156941j),(121055-61897j),(-35796+203532j),(14389+166106j),(-153956-90909j),(17237+154356j),(-187618-122024j),(9090+158671j),(-143187-95831j),(5815+136847j),(-172452-116468j)
0.000000,-43.432541,(123234-80925j),(-8458+158897j),(113384-75009j),(-12687+205788j),(33202+163762j),(-163514-73153j),(34690+151990j),(-200269-100747j),(27539+156965j),(-153634-80394j),(20907+134655j),(-184964-96366j)
0.000000,-43.432541,(106193-102301j),(20596+157343j),(99724-93972j),(22547+205927j),(60767+155781j),(-174609-44970j),(59027+144347j),(-213494-65377j),(53022+149849j),(-165807-53497j),(44603+129476j),(-199251-63293j)
0.000000,-43.432541,(87308-119153j),(48543+151866j),(81678-110181j),(58475+198296j),(87029+143893j),(-180138-13679j),(82905+132048j),(-223442-26957j),(77536+138519j),(-171998-24341j),(66724+118776j),(-207678-27254j)
