# 20240818
# TI IWR6843AOPEVM
# Copper corner reflector
# Hearst Mining Circle
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
1.790785,-23.969479,(-248284-148175j),(135936-302495j),(-213861-165371j),(220490-259281j),(33618+292940j),(-339001+53663j),(-16394+286509j),(-335168-49819j),(105165+252561j),(-289359+138211j),(70323+259889j),(-312460+62463j)
1.790785,-23.969479,(-286187-50930j),(17633-335393j),(-260052-78490j),(112785-321482j),(131171+265461j),(-300716+169255j),(82066+274659j),(-330627+67696j),(184846+201176j),(-223247+231495j),(154701+221574j),(-272941+165787j)
1.790785,-23.969479,(-292336+22026j),(-69589-332315j),(-272273-10389j),(27455-338512j),(191423+226153j),(-251153+240641j),(142772+247159j),(-303353+143645j),(227139+151499j),(-159395+278800j),(202233+178855j),(-225885+226742j)
1.790785,-23.969479,(-163668+242737j),(-306297-145910j),(-176406+208784j),(-251820-231400j),(296362-4217j),(27519+345611j),(279882+46018j),(-77402+322990j),(261073-78841j),(116332+299657j),(266305-43159j),(32900+320450j)
1.790785,-23.969479,(-4467+294205j),(-339332+49489j),(-29949+275445j),(-341796-51387j),(250960-160093j),(209655+279809j),(261002-110905j),(109723+311725j),(178867-206565j),(261674+189924j),(201322-178859j),(199713+253092j)
1.790785,-23.969479,(146856+256752j),(-268839+221265j),(118061+253175j),(-319642+134361j),(139454-264410j),(322186+137621j),(171451-224993j),(250557+212856j),(53385-269399j),(322717+32673j),(87455-255946j),(299005+123119j)
1.790785,-23.969479,(261862+136991j),(-106178+335548j),(238419+151967j),(-197140+288036j),(-18606-298632j),(347606-51572j),(29429-282906j),(324658+47904j),(-94663-258778j),(294510-142985j),(-57979-265874j),(321078-49693j)
1.790785,-22.024311,(291636-56295j),(129763+329797j),(285236-28552j),(26469+350885j),(-196720-227291j),(244885-252339j),(-148704-242569j),(284744-163097j),(-232679-149676j),(148743-295301j),(-210033-178200j),(226441-233404j)
1.790785,-22.024311,(191772-228053j),(312811+175099j),(205978-204662j),(245156+257660j),(-294634-61220j),(39048-349372j),(-266323-100316j),(121950-305549j),(-277802+24047j),(-64125-327357j),(-276820-14441j),(37166-323231j)
1.790785,-22.024311,(15051-299203j),(357802-50324j),(44611-291338j),(354019+58760j),(-274753+122518j),(-174352-304305j),(-275859+75470j),(-81597-319280j),(-213883+182758j),(-245429-230803j),(-235691+150541j),(-158656-284359j)
