# 20240818
# TI IWR6843AOPEVM
# Copper corner reflector
# Range: 3 m

Azimuth,Elevation,TX1RX1,TX1RX2,TX1RX3,TX1RX4,TX2RX1,TX2RX2,TX2RX3,TX2RX4,TX3RX1,TX3RX2,TX3RX3,TX3RX4
0.000000,-25.944477,(-296936-65841j),(112366-354569j),(-258249-84690j),(171200-330451j),(170376+214525j),(-266953+174005j),(128632+202614j),(-282912+135966j),(190811+188159j),(-251723+204065j),(152453+186505j),(-265459+160721j)
0.000000,-25.944477,(-249881+180098j),(-192719-321263j),(-237149+137711j),(-133553-348611j),(272330+20547j),(-48095+314703j),(236475+40743j),(-88546+302441j),(268773-10471j),(-22053+319266j),(239726+14576j),(-59487+304081j)
1.790785,-25.944477,(-151425+270980j),(-313539-209057j),(-156747+227214j),(-270114-258187j),(258005-93300j),(87106+306483j),(233350-59785j),(44720+313174j),(241670-116720j),(109100+297402j),(225088-84494j),(69910+300748j)
1.790785,-25.944477,(42658+309827j),(-377440+23659j),(10913+276566j),(-370773-39699j),(152568-228244j),(253295+194251j),(153887-187104j),(222635+224390j),(127637-234993j),(260990+172919j),(132404-199608j),(232502+199297j)
1.790785,-25.944477,(238067+208751j),(-271296+267150j),(192197+205017j),(-306489+214728j),(-27773-274316j),(319224-16115j),(-1611-242632j),(315867+27471j),(-49664-261609j),(307553-34705j),(-24856-238644j),(304128+2929j)
0.000000,-23.969479,(307160+87244j),(-127365+358817j),(262379+102275j),(-181963+327347j),(-139473-237892j),(282268-150258j),(-102767-220527j),(298056-107732j),(-152327-216959j),(260411-159557j),(-120515-206710j),(274877-124316j)
0.000000,-23.969479,(265353-182200j),(197090+327004j),(248408-137983j),(140318+347615j),(-271699-50591j),(66828-311898j),(-235582-65273j),(109052-298151j),(-260866-28837j),(45476-296839j),(-234201-44053j),(81262-288955j)
0.000000,-23.969479,(45888-322405j),(376494+71419j),(65328-279352j),(354768+126678j),(-225979+163213j),(-183957-263908j),(-210012+126241j),(-143534-285157j),(-200811+167236j),(-183415-233637j),(-193875+138303j),(-154860-257391j)
0.000000,-23.969479,(-138339-297501j),(353638-149467j),(-99325-271498j),(367128-91490j),(-105815+259332j),(-298169-124865j),(-111565+220054j),(-274476-163137j),(-82975+247744j),(-278790-96204j),(-91264+219468j),(-267462-134110j)
0.000000,-23.969479,(-267906-190796j),(229305-307811j),(-222043-187450j),(272595-264378j),(30368+278475j),(-320885+35128j),(7605+248011j),(-319896-11204j),(45318+255454j),(-286172+54149j),(26503+236008j),(-299265+12374j)
0.000000,-23.969479,(-308189+119505j),(-139202-359954j),(-281241+85492j),(-77546-374414j),(245907+134120j),(-150711+287993j),(211294+134190j),(-189206+260405j),(233630+108008j),(-109645+268639j),(210093+111706j),(-157545+253975j)
1.790785,-23.969479,(-172869+283410j),(-335119-197984j),(-172054+242135j),(-294529-248523j),(278289-35446j),(48962+322199j),(252396-15130j),(2234+321878j),(250704-49679j),(75412+281382j),(235999-32028j),(23904+295923j)
1.790785,-23.969479,(147227+301624j),(-347839+184523j),(115282+278867j),(-369611+120126j),(127129-249939j),(295546+137407j),(130988-219147j),(268794+176288j),(97837-234613j),(280199+91026j),(107152-213579j),(260243+143114j)
0.000000,-22.024311,(310290+128580j),(-134783+373032j),(273395+132709j),(-196944+337294j),(-62455-272716j),(311556-87836j),(-38417-253021j),(320003-39385j),(-75862-242605j),(272528-116296j),(-55188-232476j),(289864-59264j)
0.000000,-22.024311,(206750-268743j),(333071+226463j),(203651-233293j),(279586+278881j),(-279420-18559j),(-321-324548j),(-255245-35102j),(52935-319649j),(-254185+2575j),(-36745-298989j),(-239480-15616j),(24826-295410j)
0.000000,-22.024311,(-50201-339036j),(400580-88429j),(-27155-313414j),(398942-9544j),(-213351+183404j),(-233035-230452j),(-207985+155090j),(-188292-263559j),(-181581+181487j),(-241353-188071j),(-183684+158018j),(-191451-227943j)
0.000000,-22.024311,(-248138-239491j),(266757-321249j),(-215108-236196j),(312002-254125j),(-65561+275709j),(-327353-45827j),(-78140+250657j),(-308420-100082j),(-40834+255131j),(-311132-8886j),(-56364+236571j),(-289609-70288j)
0.000000,-22.024311,(-340310-72674j),(55661-417742j),(-311370-86937j),(129521-382705j),(85556+270725j),(-305758+132139j),(60437+257372j),(-315676+74471j),(95776+242505j),(-274633+153489j),(71573+233479j),(-284957+90579j)
0.000000,-22.024311,(-323362+134474j),(-194669-377917j),(-309224+106484j),(-112605-390553j),(221921+178842j),(-180625+281728j),(194440+182277j),(-222044+237579j),(214609+149316j),(-145241+283446j),(191332+155217j),(-186068+234887j)
0.000000,-22.024311,(-196105+290629j),(-372086-209566j),(-201473+260998j),(-309825-264449j),(283635+31692j),(1239+335540j),(262914+50090j),(-58666+319812j),(262499+11357j),(28332+317747j),(246278+27859j),(-29577+298508j)
0.000000,-22.024311,(74077+346688j),(-413739+123183j),(46813+329339j),(-405301+39146j),(223419-178909j),(241708+234921j),(221684-152143j),(186670+265874j),(194718-178052j),(245353+206712j),(195127-154145j),(190605+232149j)
1.790785,-22.024311,(319352+157954j),(-160128+401209j),(289601+168623j),(-220073+343120j),(4534-287190j),(337143-40429j),(23911-268234j),(321143+22241j),(-12524-265338j),(315552-57393j),(4977-249356j),(301695-381j)
1.790785,-22.024311,(107550-340742j),(420265+93987j),(125314-317433j),(370564+163572j),(-284500+36674j),(-88468-331657j),(-271739+9837j),(-24968-318784j),(-262939+43885j),(-97694-306329j),(-250550+29351j),(-39575-298254j)
0.000000,-20.105509,(-253774+260675j),(-333943-270136j),(-257342+228006j),(-256482-305885j),(274326+103483j),(-80069+340210j),(246617+119814j),(-125046+297353j),(254541+90753j),(-62381+315982j),(238638+97586j),(-106760+280822j)
0.000000,-20.105509,(223453+297198j),(-319730+296841j),(189486+297127j),(-342104+210181j),(155449-258937j),(328522+143307j),(165281-228230j),(277002+176309j),(139324-237882j),(305033+120556j),(143885-221010j),(261807+156170j)
0.000000,-20.105509,(172810+330774j),(-363959+241633j),(138190+325518j),(-370740+152032j),(199639-227916j),(299915+197588j),(204780-195666j),(241609+220936j),(178682-210468j),(279758+169606j),(181360-193626j),(231092+197623j)
